Portfolio,Open,High,Low,Close,Adj Close,Volume
Bitcoin,411648010,416604004,411641998,414065002,414065002,74322800
Bitcoin,414200989,416683990,414200989,416437988,416437988,95259400
Bitcoin,416388000,418131012,414984985,416829987,416829987,66781700
Bitcoin,416888000,417686005,415911987,417010986,417010986,65185800
Bitcoin,417889008,420997009,417889008,420621002,420621002,83528600
Bitcoin,410401001,414625000,410401001,413755005,413755005,45947900
Bitcoin,413417999,413417999,410381012,413307007,413307007,61655400
Bitcoin,413131989,418375000,412531006,418088989,418088989,66813300
Bitcoin,418161011,419268005,417364014,418040985,418040985,61444200
Bitcoin,418140015,428796997,417710999,426765015,426765015,71229400
Bitcoin,426548004,426856995,423292999,424230988,424230988,68522800
Bitcoin,424303986,426203003,412681000,416515991,416515991,75411504
Bitcoin,416834015,416834015,412496002,414816010,414816010,66034100
Bitcoin,415256989,418368988,415256989,416729004,416729004,60215200
Bitcoin,421173004,421579987,419696991,420903992,420903992,38053700
Bitcoin,421299011,422342987,419601013,421444000,421444000,50634300
Bitcoin,421016998,424256989,420614014,424029999,424029999,60718000
Bitcoin,424283997,424527008,422729004,423412994,423412994,59091000
Bitcoin,423619995,423657013,420518005,422744995,422744995,57858600
Bitcoin,419592010,422434998,419256989,421563995,421563995,73478600
Bitcoin,421872009,422739014,420532990,422483002,422483002,50747500
Bitcoin,422842987,427277008,422842987,425190002,425190002,70728800
Bitcoin,425631989,426657990,422915985,423734009,423734009,69060400
Bitcoin,423934998,425371002,423013000,424282013,424282013,45281000
Bitcoin,430635986,431371002,426079010,427398987,427398987,52125900
Bitcoin,427610992,429273987,427085999,428591003,428591003,55670900
Bitcoin,428703003,436019989,428104004,435509003,435509003,52810500
Bitcoin,435324005,443053986,434406006,441389008,441389008,72890096
Bitcoin,441415985,450548004,440951996,449424988,449424988,68204704
Bitcoin,450559998,460145996,448928009,458554993,458554993,68198400
Bitcoin,459121002,466619995,453592010,461425995,461425995,87091800
Bitcoin,461648010,467964996,461621002,466088989,466088989,78971904
Bitcoin,466261993,467079010,444134003,444687012,444687012,93564896
Bitcoin,445037994,449550995,436649994,449010986,449010986,74064704
Bitcoin,448484009,452479004,447927002,451875000,451875000,40660100
Bitcoin,451933014,452445007,441776001,444669006,444669006,92127000
Bitcoin,444726990,451096985,442617004,450303986,450303986,59366400
Bitcoin,450183014,450377991,445630005,446721985,446721985,50407300
Bitcoin,446710999,448506012,445882996,447976013,447976013,50440800
Bitcoin,458428986,459416992,455983002,458548004,458548004,40315000
Bitcoin,458205994,462480988,456531006,460483002,460483002,55493100
Bitcoin,460518005,461928986,448954010,450894989,450894989,58956100
Bitcoin,450864014,454575989,450864014,452727997,452727997,50605200
Bitcoin,452446991,454949005,449250000,454765991,454765991,59849300
Bitcoin,455759003,458691986,455459015,457567993,457567993,28514000
Bitcoin,457585999,458200012,452945007,454162994,454162994,59171500
Bitcoin,454009003,455071991,453605011,453782990,453782990,64100300
Bitcoin,453691010,455997986,453299011,454618988,454618988,86850096
Bitcoin,454523987,454632996,438714996,438714996,438714996,96027400
Bitcoin,443217987,443427002,439035004,439322998,439322998,39657600
Bitcoin,439347992,444345001,438822998,444154999,444154999,50582500
Bitcoin,444290985,447100006,443929993,445980988,445980988,65783100
Bitcoin,446062012,450298004,446062012,449598999,449598999,65231000
Bitcoin,449671997,453644012,447895996,453384003,453384003,65203800
Bitcoin,528471008,544348999,522963013,533864014,533864014,87958704
Bitcoin,534190979,546617981,520661987,531385986,531385986,138450000
Bitcoin,531106995,543080017,525635986,536919983,536919983,86061800
Bitcoin,536515015,540351990,533078003,537971985,537971985,60378200
Bitcoin,573307983,582807983,569177979,574976990,574976990,68874096
Bitcoin,574601990,586469971,574601990,585536987,585536987,72138896
Bitcoin,585445007,590258972,567513977,576596985,576596985,107770000
Bitcoin,577166992,582838989,573130005,581645020,581645020,80265800
Bitcoin,582203003,582203003,570950989,574630005,574630005,71301000
Bitcoin,609684021,684843994,607039001,672783997,672783997,277084992
Bitcoin,671653992,716004028,664487000,704375977,704375977,243295008
Bitcoin,704504028,704504028,662804016,685559021,685559021,186694000
Bitcoin,685684998,696302979,672560974,694468994,694468994,99223800
Bitcoin,696523010,773721985,696523010,766307983,766307983,271633984
Bitcoin,756687988,766620972,745627991,763781006,763781006,136184992
Bitcoin,763927002,764083984,732726990,737226013,737226013,174511008
Bitcoin,735882996,735882996,639070007,666651978,666651978,309944000
Bitcoin,665914978,678669983,587482971,596116028,596116028,266392992
Bitcoin,597442993,629327026,558138977,623976990,623976990,253462000
Bitcoin,665931030,665979980,616934021,629367004,629367004,109225000
Bitcoin,629348999,655275024,620523987,655275024,655275024,122134000
Bitcoin,658101990,659247986,637773010,647000977,647000977,138384992
Bitcoin,644122009,644682007,628283997,639890015,639890015,142456000
Bitcoin,640591003,675403015,636607971,673336975,673336975,138980000
Bitcoin,658804016,683661987,650507996,683661987,683661987,92008400
Bitcoin,683208984,683491028,665065979,670627014,670627014,130476000
Bitcoin,670418030,681898010,670418030,677330994,677330994,134960992
Bitcoin,678090027,682432007,611833984,640562012,640562012,258091008
Bitcoin,650598999,652294006,641263977,649359985,649359985,102532000
Bitcoin,648484009,659629028,644979980,647658997,647658997,107910000
Bitcoin,648283020,675258972,646778992,664551025,664551025,138172992
Bitcoin,664796997,668700012,654468018,654468018,654468018,131449000
Bitcoin,652922974,662901978,652922974,658078003,658078003,98511400
Bitcoin,661992981,682364990,661992981,679458984,679458984,74407904
Bitcoin,679809021,681554993,668625000,673106018,673106018,69465000
Bitcoin,672737976,673276978,667632019,672864014,672864014,61203300
Bitcoin,672806030,672929016,663359985,665684998,665684998,94636400
Bitcoin,665228027,666218994,660414978,665012024,665012024,60491800
Bitcoin,655409973,663109985,652793030,661284973,661284973,118184000
Bitcoin,661263000,661828003,653395020,654096985,654096985,78176496
Bitcoin,654226013,656224976,645879028,651783997,651783997,225135008
Bitcoin,651627014,657455994,648447021,654351990,654351990,147460992
Bitcoin,654492004,657594971,654492004,655034973,655034973,86428400
Bitcoin,655099976,655284973,624364990,624681030,624681030,110818000
Bitcoin,624601990,626119019,605883972,606271973,606271973,121887000
Bitcoin,606396973,612848022,531333984,547465027,547465027,330932992
Bitcoin,548656006,573359985,541546997,566354980,566354980,207982000
Bitcoin,566328979,579495972,565776978,578289001,578289001,125292000
Bitcoin,587770996,597513000,586815979,592690002,592690002,82398400
Bitcoin,592736023,592994019,588046997,591054016,591054016,61194100
Bitcoin,591038025,591091003,584793030,587801025,587801025,92228096
Bitcoin,587648010,599984009,586370972,592103027,592103027,102905000
Bitcoin,592124023,597541992,589119995,589119995,589119995,74514400
Bitcoin,585588989,585666016,564781006,570473022,570473022,60851100
Bitcoin,570494019,573580017,563239990,567239990,567239990,57262300
Bitcoin,567242981,581737976,566716003,577439026,577439026,58405200
Bitcoin,577760986,580893982,571429993,573216003,573216003,54443000
Bitcoin,573706970,577791992,573429993,574317993,574317993,59896600
Bitcoin,581939026,584158020,580218018,581307983,581307983,38299400
Bitcoin,581310974,588447998,580593994,586752991,586752991,72844000
Bitcoin,586770996,589473999,581633972,583414978,583414978,85349200
Bitcoin,583411987,583590027,579854980,580182007,580182007,56328200
Bitcoin,580179993,580450989,575166992,577760986,577760986,136130000
Bitcoin,569830017,574038025,569739990,573911987,573911987,86301600
Bitcoin,574070984,576278015,573465027,574106995,574106995,110398000
Bitcoin,574114014,578356995,574114014,577502991,577502991,70342400
Bitcoin,577591003,577861023,573642029,575471985,575471985,75840896
Bitcoin,575546021,576310974,571814026,572302979,572302979,76923400
Bitcoin,608989990,609054993,602242004,606590027,606590027,82446800
Bitcoin,606505981,610830017,605091003,610435974,610435974,78529104
Bitcoin,610572998,614544983,608513000,614544006,614544006,75032400
Bitcoin,614635010,628770020,613843994,626315979,626315979,86713000
Bitcoin,623424011,628817993,600505981,606718994,606718994,73610800
Bitcoin,607005005,608458984,605411011,608242981,608242981,72812304
Bitcoin,608025024,611192993,606924988,609241028,609241028,86920600
Bitcoin,608841003,611952026,608409973,610684021,610684021,47877700
Bitcoin,610588013,611085999,607155029,607155029,607155029,59464600
Bitcoin,606283020,610158020,605856018,609874023,609874023,48679400
Bitcoin,609870972,610932007,608270020,609226990,609226990,54796400
Bitcoin,609254028,609525024,607937988,608312012,608312012,72710896
Bitcoin,603588013,603588013,595882996,597148987,597148987,82776200
Bitcoin,597278992,598487000,596213013,596297974,596297974,67085300
Bitcoin,602749023,603380981,599710999,600825989,600825989,33977800
Bitcoin,600807007,608143005,600348999,608043030,608043030,59153800
Bitcoin,608021973,608247986,604109985,606166016,606166016,49422400
Bitcoin,606242981,606590027,604606995,604728027,604728027,48722600
Bitcoin,605018982,606823975,604848022,605692993,605692993,55658600
Bitcoin,613947998,614005005,609682007,610892029,610892029,39249800
Bitcoin,610968018,612567993,610455017,612132996,612132996,46798300
Bitcoin,612052002,612054016,609479004,610203979,610203979,49801600
Bitcoin,610218018,613814026,609617004,612510986,612510986,68077504
Bitcoin,612469971,613818970,611468994,613020996,613020996,56812100
Bitcoin,616822021,621317993,616197021,618994019,618994019,67481104
Bitcoin,619237976,642080017,618500000,641072021,641072021,103590000
Bitcoin,640870972,641336975,635965027,636192017,636192017,92370200
Bitcoin,636030029,638833008,635028992,636786011,636786011,61620700
Bitcoin,639083008,642898010,638901001,641630981,641630981,40298100
Bitcoin,641817993,642328003,638663025,639192993,639192993,58063600
Bitcoin,639411011,640736023,635995972,637960022,637960022,65546700
Bitcoin,638133972,638874023,628013000,630520020,630520020,69381696
Bitcoin,630663025,631916992,628257996,630856995,630856995,56957300
Bitcoin,657620972,661129028,653885986,657070984,657070984,54474600
Bitcoin,657161011,657252014,652594971,653760986,653760986,62218200
Bitcoin,654002014,664424011,653697998,657588013,657588013,90378800
Bitcoin,657677979,679728027,657677979,678304016,678304016,88877104
Bitcoin,678213989,688593994,678039978,688312988,688312988,96105296
Bitcoin,714117981,714117981,696474976,701864014,701864014,100665000
Bitcoin,702640015,709289001,691682007,700971985,700971985,97064400
Bitcoin,701336975,736452026,701336975,729793030,729793030,130527000
Bitcoin,730065979,740828979,722348999,740828979,740828979,84865200
Bitcoin,742346008,745773010,678156006,688700012,688700012,172808000
Bitcoin,710736023,710736023,699903015,703130981,703130981,65047100
Bitcoin,703088989,712987000,702390015,709848022,709848022,79660800
Bitcoin,709825012,740046021,708609985,723273010,723273010,132429000
Bitcoin,722843994,723018005,711210022,715533997,715533997,68807800
Bitcoin,701997009,706283997,699807983,705020996,705020996,62993000
Bitcoin,705794006,715718018,705260010,711619019,711619019,72038496
Bitcoin,711166992,747614990,709039001,744197998,744197998,141294000
Bitcoin,744875977,755645020,739510986,740976990,740976990,108579000
Bitcoin,740705017,752882019,736890015,751585022,751585022,87363104
Bitcoin,731265015,741721985,730510010,739247986,739247986,60802400
Bitcoin,739643005,753869995,736526978,751346985,751346985,129906000
Bitcoin,751741028,752250000,738924011,744593994,744593994,76543800
Bitcoin,740442017,741648987,734591003,741648987,741648987,67807600
Bitcoin,732484009,738005981,732484009,735812988,735812988,61888600
Bitcoin,736328979,737471008,734559021,735604004,735604004,68511104
Bitcoin,736283997,747929016,736265015,745690979,745690979,84070800
Bitcoin,746046021,758275024,746046021,756773987,756773987,80461904
Bitcoin,757544983,781296021,757544983,777943970,777943970,127605000
Bitcoin,773393982,773468018,751713013,758700012,758700012,106363000
Bitcoin,758719971,765622009,758719971,764223999,764223999,116218000
Bitcoin,764210999,771543030,759750000,768132019,768132019,96426096
Bitcoin,768075989,774697998,765945984,770809998,770809998,80111904
Bitcoin,769943970,774528015,769648987,772794006,772794006,68705296
Bitcoin,770039978,781921997,770039978,780086975,780086975,76571000
Bitcoin,780646973,788460022,777961975,780556030,780556030,81645600
Bitcoin,780005005,782033997,776838989,781481018,781481018,75979000
Bitcoin,780070007,781434998,777802002,778088013,778088013,81580096
Bitcoin,778963013,785031982,778963013,784906982,784906982,83608200
Bitcoin,790692017,793611023,790320007,792713989,792713989,74886400
Bitcoin,792247009,801336975,791497009,800875977,800875977,99629296
Bitcoin,800643982,834281006,799405029,834281006,834281006,155576000
Bitcoin,834179993,875781982,834148987,864539978,864539978,200027008
Bitcoin,864888000,925117004,864677002,921984009,921984009,275564000
Bitcoin,908354004,940047974,904255005,933197998,933197998,167308000
Bitcoin,934830994,975921021,934830994,975921021,975921021,236630000
Bitcoin,975125000,979396973,954502991,973497009,973497009,199320000
Bitcoin,972534973,972534973,934833008,961237976,961237976,187474000
Bitcoin,1021599976,1044079956,1021599976,1043839966,1043839966,185168000
Bitcoin,1044400024,1159420044,1044400024,1154729980,1154729980,344945984
Bitcoin,1156729980,1191099976,910416992,1013380005,1013380005,510199008
Bitcoin,1014239990,1046810059,883943970,902200989,902200989,351876000
Bitcoin,913244019,913685974,879807007,902828003,902828003,141876992
Bitcoin,902440002,914872986,901059998,907679016,907679016,115808000
Bitcoin,908114990,919447998,762765015,777757019,777757019,310928992
Bitcoin,775177979,826245972,755755981,804833984,804833984,222326000
Bitcoin,803737000,829000977,780002991,823984009,823984009,168968000
Bitcoin,830945984,910560974,830796021,907937988,907937988,155095008
Bitcoin,909372986,917499023,858304016,886617981,886617981,225676992
Bitcoin,888335022,904614014,884338013,899072998,899072998,105625000
Bitcoin,898171997,899398010,887007996,895026001,895026001,86728400
Bitcoin,925499023,928265991,916737976,921012024,921012024,73588600
Bitcoin,910677002,924145020,892286011,892687012,892687012,111349000
Bitcoin,891924011,903252014,891687012,901541992,901541992,120831000
Bitcoin,902395020,919325989,902223999,917585999,917585999,131958000
Bitcoin,918359009,923223022,915846008,919750000,919750000,125594000
Bitcoin,920151001,923047974,919473999,920382019,920382019,78227296
Bitcoin,920958984,972018982,920958984,970403015,970403015,164582000
Bitcoin,970940979,989114014,970742004,989023010,989023010,150110000
Bitcoin,990000977,1013520020,983221008,1011799988,1011799988,145820992
Bitcoin,1011460022,1033869995,1008789978,1029910034,1029910034,201278000
Bitcoin,1028400024,1044640015,1028160034,1038150024,1038150024,111762000
Bitcoin,1040140015,1061930054,1040140015,1061349976,1061349976,146007008
Bitcoin,1062319946,1078969971,1037489990,1063069946,1063069946,201855008
Bitcoin,1064699951,1088989990,953343994,994382996,994382996,407220000
Bitcoin,995632019,998905029,946690979,988674011,988674011,190452000
Bitcoin,998885010,1002099976,976002014,990642029,990642029,100607000
Bitcoin,991734985,1011510010,986471008,1004549988,1004549988,137946000
Bitcoin,1006210022,1008840027,1001580017,1007479980,1007479980,89759400
Bitcoin,1007650024,1033369995,1007650024,1027439941,1027439941,122277000
Bitcoin,1026119995,1053170044,1025640015,1046209961,1046209961,136474000
Bitcoin,1079280029,1117250000,1076930054,1115300049,1115300049,186868992
Bitcoin,1114800049,1125390015,1100550049,1117439941,1117439941,136100000
Bitcoin,1117270020,1176619995,1116959961,1166719971,1166719971,189454000
Bitcoin,1172709961,1200390015,1131959961,1173680054,1173680054,330759008
Bitcoin,1163780029,1181979980,1163380005,1179969971,1179969971,131570000
Bitcoin,1180719971,1193250000,1171819946,1179969971,1179969971,184956000
Bitcoin,1180040039,1222500000,1179689941,1222500000,1222500000,229056992
Bitcoin,1224680054,1262130005,1215619995,1251010010,1251010010,368275008
Bitcoin,1250709961,1280310059,1250709961,1274989990,1274989990,315739008
Bitcoin,1267469971,1276000000,1264599976,1272829956,1272829956,153656992
Bitcoin,1273209961,1275550049,1204800049,1223540039,1223540039,291256000
Bitcoin,1223229980,1232160034,1148079956,1150000000,1150000000,332603008
Bitcoin,1150349976,1197459961,1141229980,1188489990,1188489990,212283008
Bitcoin,1189359985,1270469971,1077250000,1116719971,1116719971,563795968
Bitcoin,1176619995,1226979980,1175359985,1221380005,1221380005,227176000
