Currency;Country;Label;Value
EUR;Europa;19-1-2019;669.0886582
EUR;Europa;26-1-2019;984.6613156
EUR;Europa;2-2-2019;623.8820235
EUR;Europa;9-2-2019;635.1985057
EUR;Europa;16-2-2019;410.6463466
EUR;Europa;23-2-2019;411.4435257
EUR;Europa;2-3-2019;829.6401232
EUR;Europa;9-3-2019;602.441458
EUR;Europa;16-3-2019;459.7510269
EUR;Europa;23-3-2019;603.1898019
EUR;Europa;30-3-2019;432.1697692
EUR;Europa;6-4-2019;442.7311001
EUR;Europa;13-4-2019;400.2444764
EUR;Europa;20-4-2019;337.1034407
EUR;Europa;27-4-2019;355.0833224
EUR;Europa;4-5-2019;418.262813
EUR;Europa;11-5-2019;424.8791782
EUR;Europa;18-5-2019;466.8181879
EUR;Europa;25-5-2019;249.8868965
EUR;Europa;1-6-2019;205.1682996
EUR;Europa;8-6-2019;368.5457504
EUR;Europa;15-6-2019;327.3099287
EUR;Europa;22-6-2019;254.4395653
EUR;Europa;29-6-2019;204.7261997
EUR;Europa;6-7-2019;447.5266153
EUR;Europa;13-7-2019;207.5818034
EUR;Europa;20-7-2019;176.2101281
EUR;Europa;27-7-2019;155.2679773
EUR;Europa;3-8-2019;196.6436673
EUR;Europa;10-8-2019;338.1839506
EUR;Europa;17-8-2019;189.1205704
EUR;Europa;24-8-2019;225.1972351
EUR;Europa;31-8-2019;177.673056
EUR;Europa;7-9-2019;346.5752454
EUR;Europa;14-9-2019;249.5384821
EUR;Europa;21-9-2019;187.9283564
EUR;Europa;28-9-2019;198.7526361
EUR;Europa;5-10-2019;182.210348
EUR;Europa;12-10-2019;379.2006479
EUR;Europa;19-10-2019;197.990185
EUR;Europa;26-10-2019;148.5777528
EUR;Europa;2-11-2019;151.8764273
EUR;Europa;9-11-2019;151.4307271
EUR;Europa;16-11-2019;355.0334605
EUR;Europa;23-11-2019;262.4312606
EUR;Europa;30-11-2019;172.0468808
EUR;Europa;7-12-2019;197.0329112
EUR;Europa;14-12-2019;170.4739467
EUR;Europa;21-12-2019;309.8772922
EUR;Europa;28-12-2019;182.8876836
EUR;Europa;4-1-2020;156.053621
EUR;Europa;11-1-2020;167.4733728
EUR;Europa;18-1-2020;219.5118791
EUR;Europa;25-1-2020;240.8893271
EUR;Europa;1-2-2020;252.7952473
EUR;Europa;8-2-2020;158.0435584
EUR;Europa;15-2-2020;349.9650103
EUR;Europa;22-2-2020;125.0276496
EUR;Europa;29-2-2020;294.8808261
EUR;Europa;7-3-2020;200.4698007
EUR;Europa;14-3-2020;341.8055161
EUR;Europa;21-3-2020;225.8885927
EUR;Europa;28-3-2020;192.0827631
EUR;Europa;4-4-2020;330.9749206
EUR;Europa;11-4-2020;200.7380419
EUR;Europa;18-4-2020;223.0828295
EUR;Europa;25-4-2020;265.5977659
EUR;Europa;2-5-2020;266.5453372
EUR;Europa;9-5-2020;291.6905565
EUR;Europa;16-5-2020;261.2209148
EUR;Europa;23-5-2020;170.19293
EUR;Europa;30-5-2020;249.8409056
EUR;Europa;6-6-2020;225.5546798
EUR;Europa;13-6-2020;227.1692372
EUR;Europa;20-6-2020;188.1850421
EUR;Europa;27-6-2020;255.3353416
EUR;Europa;4-7-2020;445.4161552
EUR;Europa;11-7-2020;241.9052995
EUR;Europa;18-7-2020;190.9968461
EUR;Europa;25-7-2020;201.2602833
EUR;Europa;1-8-2020;227.714198
EUR;Europa;8-8-2020;222.2138836
EUR;Europa;15-8-2020;183.362943
EUR;Europa;22-8-2020;200.5166722
EUR;Europa;29-8-2020;211.89811
EUR;Europa;5-9-2020;283.4028523
EUR;Europa;12-9-2020;238.1032084
EUR;Europa;19-9-2020;192.9310297
EUR;Europa;26-9-2020;205.9262842
EUR;Europa;3-10-2020;205.403844
EUR;Europa;10-10-2020;183.3245267
EUR;Europa;17-10-2020;171.347894
EUR;Europa;24-10-2020;158.3659575
EUR;Europa;31-10-2020;162.2881465
EUR;Europa;7-11-2020;184.0098825
EUR;Europa;14-11-2020;146.2320769
EUR;Europa;21-11-2020;119.1891741
EUR;Europa;28-11-2020;121.2871028
EUR;Europa;5-12-2020;139.5001767
EUR;Europa;12-12-2020;115.5712848
EUR;Europa;19-12-2020;121.3827816
EUR;Europa;26-12-2020;92.04983017
EUR;Europa;2-1-2021;84.12456223
EUR;Europa;9-1-2021;99.44381448
EUR;Europa;16-1-2021;86.17477906
EUR;Europa;23-1-2021;70.80848546
EUR;Europa;30-1-2021;66.34567874
EUR;Europa;6-2-2021;57.4954842
EUR;Europa;13-2-2021;55.25846383
EUR;Europa;20-2-2021;51.60466909
EUR;Europa;27-2-2021;46.60552309
EUR;Europa;6-3-2021;48.83522465
EUR;Europa;13-3-2021;39.98379344
EUR;Europa;20-3-2021;36.08204654
EUR;Europa;27-3-2021;35.63006733
EUR;Europa;3-4-2021;30.40206077
EUR;Europa;10-4-2021;39.63630067
EUR;Europa;17-4-2021;31.13305648
EUR;Europa;24-4-2021;28.08184872
EUR;Europa;1-5-2021;31.86608483
EUR;Europa;8-5-2021;36.02034596
EUR;Europa;15-5-2021;29.50472245
EUR;Europa;22-5-2021;30.5562414
EUR;Europa;29-5-2021;39.58185084
EUR;Europa;5-6-2021;34.92135597
EUR;Europa;12-6-2021;32.04373218
EUR;Europa;19-6-2021;23.96454215
EUR;Europa;26-6-2021;31.19888506
EUR;Europa;3-7-2021;35.00799962
EUR;Europa;10-7-2021;36.56237581
EUR;Europa;17-7-2021;34.38788621
EUR;Europa;24-7-2021;39.27677317
EUR;Europa;31-7-2021;34.78023283
EUR;Europa;7-8-2021;31.25651289
EUR;Europa;14-8-2021;24.08780067
EUR;Europa;21-8-2021;19.70043443
EUR;Europa;28-8-2021;19.43412072
EUR;Europa;4-9-2021;26.84793466
EUR;Europa;11-9-2021;21.47730094
EUR;Europa;18-9-2021;20.70917695
EUR;Europa;25-9-2021;21.87009778
EUR;Europa;2-10-2021;23.02000752
EUR;Europa;9-10-2021;28.09948087
EUR;Europa;16-10-2021;21.74396315
EUR;Europa;23-10-2021;21.09348695
EUR;Europa;30-10-2021;16.88875559
EUR;Europa;6-11-2021;17.49624642
GBP;Reino Unido;16-3-2013;1182.11
GBP;Reino Unido;23-3-2013;2116.48
GBP;Reino Unido;30-3-2013;1511.92
GBP;Reino Unido;6-4-2013;2048.79
GBP;Reino Unido;13-4-2013;2323.31
GBP;Reino Unido;20-4-2013;2420.03
GBP;Reino Unido;27-4-2013;2145.04
GBP;Reino Unido;4-5-2013;1890.68
GBP;Reino Unido;11-5-2013;1474.41
GBP;Reino Unido;18-5-2013;1940.26
GBP;Reino Unido;25-5-2013;2340.46
GBP;Reino Unido;1-6-2013;2217.18
GBP;Reino Unido;8-6-2013;2247.17
GBP;Reino Unido;15-6-2013;1884.66
GBP;Reino Unido;22-6-2013;2347.32
GBP;Reino Unido;29-6-2013;2015.95
GBP;Reino Unido;6-7-2013;3604.4
GBP;Reino Unido;13-7-2013;3383.91
GBP;Reino Unido;20-7-2013;3276.34
GBP;Reino Unido;27-7-2013;3271.63
GBP;Reino Unido;3-8-2013;3283.63
GBP;Reino Unido;10-8-2013;3232.85
GBP;Reino Unido;17-8-2013;4231.97
GBP;Reino Unido;24-8-2013;4383.4
GBP;Reino Unido;31-8-2013;3795.49
GBP;Reino Unido;7-9-2013;3851.19
GBP;Reino Unido;14-9-2013;3531.87
GBP;Reino Unido;21-9-2013;3982.04
GBP;Reino Unido;28-9-2013;3628.73
GBP;Reino Unido;5-10-2013;3823.56
GBP;Reino Unido;12-10-2013;2626.23
GBP;Reino Unido;19-10-2013;3628.39
GBP;Reino Unido;26-10-2013;3381.55
GBP;Reino Unido;2-11-2013;3267.19
GBP;Reino Unido;9-11-2013;5619.39
GBP;Reino Unido;16-11-2013;4042.05
GBP;Reino Unido;23-11-2013;3264.49
GBP;Reino Unido;30-11-2013;4236.97
GBP;Reino Unido;7-12-2013;3091.17
GBP;Reino Unido;14-12-2013;2269.89
GBP;Reino Unido;21-12-2013;2988.04
GBP;Reino Unido;28-12-2013;1108.5
GBP;Reino Unido;4-1-2014;1657.98
GBP;Reino Unido;11-1-2014;1902.8
GBP;Reino Unido;18-1-2014;1476.62
GBP;Reino Unido;25-1-2014;1677.18
GBP;Reino Unido;1-2-2014;1779.16
GBP;Reino Unido;8-2-2014;1826.36
GBP;Reino Unido;15-2-2014;2398.95
GBP;Reino Unido;22-2-2014;1960.23
GBP;Reino Unido;1-3-2014;2465.45
GBP;Reino Unido;8-3-2014;2159.85
GBP;Reino Unido;15-3-2014;1605.19
GBP;Reino Unido;22-3-2014;1616.284
GBP;Reino Unido;29-3-2014;1921.667208
GBP;Reino Unido;5-4-2014;2261.33
GBP;Reino Unido;12-4-2014;1992.35
GBP;Reino Unido;19-4-2014;2291.64
GBP;Reino Unido;26-4-2014;1872.1965
GBP;Reino Unido;3-5-2014;1909.206
GBP;Reino Unido;10-5-2014;2349.75
GBP;Reino Unido;17-5-2014;1884.94
GBP;Reino Unido;24-5-2014;2520.24
GBP;Reino Unido;31-5-2014;2344.4202
GBP;Reino Unido;7-6-2014;2147.94
GBP;Reino Unido;14-6-2014;2383.78
GBP;Reino Unido;21-6-2014;2612.46
GBP;Reino Unido;28-6-2014;2302.1777
GBP;Reino Unido;5-7-2014;1847.5766
GBP;Reino Unido;12-7-2014;2242.89
GBP;Reino Unido;19-7-2014;1659.9444
GBP;Reino Unido;26-7-2014;1720.6744
GBP;Reino Unido;2-8-2014;2036.32
GBP;Reino Unido;9-8-2014;2080.9236
GBP;Reino Unido;16-8-2014;2558.5158
GBP;Reino Unido;23-8-2014;2300.9625
GBP;Reino Unido;30-8-2014;2316.6213
GBP;Reino Unido;6-9-2014;2219.3706
GBP;Reino Unido;13-9-2014;2999.93
GBP;Reino Unido;20-9-2014;3739.61
GBP;Reino Unido;27-9-2014;3094.53
GBP;Reino Unido;4-10-2014;3709.79
GBP;Reino Unido;11-10-2014;3269.03
GBP;Reino Unido;18-10-2014;2901.6
GBP;Reino Unido;25-10-2014;3564.08
GBP;Reino Unido;1-11-2014;2957.27
GBP;Reino Unido;8-11-2014;3386.1745
GBP;Reino Unido;15-11-2014;2989.88
GBP;Reino Unido;22-11-2014;2674.94
GBP;Reino Unido;29-11-2014;2932.03
GBP;Reino Unido;6-12-2014;3361.0513
GBP;Reino Unido;13-12-2014;2720.35
GBP;Reino Unido;20-12-2014;3416.1
GBP;Reino Unido;27-12-2014;2275.04
GBP;Reino Unido;3-1-2015;2664.22
GBP;Reino Unido;10-1-2015;3667.54
GBP;Reino Unido;17-1-2015;5485.43
GBP;Reino Unido;24-1-2015;4744.57
GBP;Reino Unido;31-1-2015;4252.69
GBP;Reino Unido;7-2-2015;4462.45
GBP;Reino Unido;14-2-2015;4707.36
GBP;Reino Unido;21-2-2015;4242.52
GBP;Reino Unido;28-2-2015;4827.45
GBP;Reino Unido;7-3-2015;4304.19
GBP;Reino Unido;14-3-2015;3720.96
GBP;Reino Unido;21-3-2015;3312.74
GBP;Reino Unido;28-3-2015;3074.52
GBP;Reino Unido;4-4-2015;3556.69
GBP;Reino Unido;11-4-2015;3735.86
GBP;Reino Unido;18-4-2015;3914.8
GBP;Reino Unido;25-4-2015;4166.74
GBP;Reino Unido;2-5-2015;4379.15
GBP;Reino Unido;9-5-2015;3833.57
GBP;Reino Unido;16-5-2015;4327.85
GBP;Reino Unido;23-5-2015;4240.18
GBP;Reino Unido;30-5-2015;4353.04
GBP;Reino Unido;6-6-2015;4632.71
GBP;Reino Unido;13-6-2015;4832.61
GBP;Reino Unido;20-6-2015;4573.32
GBP;Reino Unido;27-6-2015;4487.09
GBP;Reino Unido;4-7-2015;4740.78
GBP;Reino Unido;11-7-2015;3936.14
GBP;Reino Unido;18-7-2015;3705.43
GBP;Reino Unido;25-7-2015;4055.1
GBP;Reino Unido;1-8-2015;4131.18
GBP;Reino Unido;8-8-2015;4374.87
GBP;Reino Unido;15-8-2015;4589.54
GBP;Reino Unido;22-8-2015;5685.4
GBP;Reino Unido;29-8-2015;5364.9
GBP;Reino Unido;5-9-2015;4514.56
GBP;Reino Unido;12-9-2015;5218.93
GBP;Reino Unido;19-9-2015;5281.44
GBP;Reino Unido;26-9-2015;4784.47
GBP;Reino Unido;3-10-2015;5257.11
GBP;Reino Unido;10-10-2015;4949.26
GBP;Reino Unido;17-10-2015;5206.87
GBP;Reino Unido;24-10-2015;5410.01
GBP;Reino Unido;31-10-2015;5344.57
GBP;Reino Unido;7-11-2015;4891.6201
GBP;Reino Unido;14-11-2015;4237.98
GBP;Reino Unido;21-11-2015;4361.73
GBP;Reino Unido;28-11-2015;4151.07
GBP;Reino Unido;5-12-2015;4074.79
GBP;Reino Unido;12-12-2015;3502.07
GBP;Reino Unido;19-12-2015;3425.09
GBP;Reino Unido;26-12-2015;2059.25
GBP;Reino Unido;2-1-2016;2018.21
GBP;Reino Unido;9-1-2016;2617.32
GBP;Reino Unido;16-1-2016;3269.07
GBP;Reino Unido;23-1-2016;3229.13
GBP;Reino Unido;30-1-2016;3798.14
GBP;Reino Unido;6-2-2016;3677.19
GBP;Reino Unido;13-2-2016;3677.87
GBP;Reino Unido;20-2-2016;3343.09
GBP;Reino Unido;27-2-2016;3626.87
GBP;Reino Unido;5-3-2016;3698.48
GBP;Reino Unido;12-3-2016;3732.65
GBP;Reino Unido;19-3-2016;3293.8
GBP;Reino Unido;26-3-2016;3258.08
GBP;Reino Unido;2-4-2016;3638.45
GBP;Reino Unido;9-4-2016;3599.19
GBP;Reino Unido;16-4-2016;3719.27
GBP;Reino Unido;23-4-2016;3589.19
GBP;Reino Unido;30-4-2016;3767.92
GBP;Reino Unido;7-5-2016;3357.21
GBP;Reino Unido;14-5-2016;3728.41
GBP;Reino Unido;21-5-2016;3923.4
GBP;Reino Unido;28-5-2016;4599.97
GBP;Reino Unido;4-6-2016;3739.6497
GBP;Reino Unido;11-6-2016;2932.7105
GBP;Reino Unido;18-6-2016;2888.44
GBP;Reino Unido;25-6-2016;2904.7687
GBP;Reino Unido;2-7-2016;2754.25
GBP;Reino Unido;9-7-2016;2485.9483
GBP;Reino Unido;16-7-2016;2316.9956
GBP;Reino Unido;23-7-2016;2176.7265
GBP;Reino Unido;30-7-2016;2554.007
GBP;Reino Unido;6-8-2016;2947.7135
GBP;Reino Unido;13-8-2016;2941.5063
GBP;Reino Unido;20-8-2016;2770.4006
GBP;Reino Unido;27-8-2016;3148.0555
GBP;Reino Unido;3-9-2016;2732.6258
GBP;Reino Unido;10-9-2016;2771.1479
GBP;Reino Unido;17-9-2016;2716.308
GBP;Reino Unido;24-9-2016;2718.448
GBP;Reino Unido;1-10-2016;3227.9687
GBP;Reino Unido;8-10-2016;2943.3231
GBP;Reino Unido;15-10-2016;2831.1297
GBP;Reino Unido;22-10-2016;2827.5702
GBP;Reino Unido;29-10-2016;2804.0359
GBP;Reino Unido;5-11-2016;2666.4506
GBP;Reino Unido;12-11-2016;2446.6614
GBP;Reino Unido;19-11-2016;2852.6879
GBP;Reino Unido;26-11-2016;2748.17
GBP;Reino Unido;3-12-2016;2990.6283
GBP;Reino Unido;10-12-2016;3185.8743
GBP;Reino Unido;17-12-2016;2808.9009
GBP;Reino Unido;24-12-2016;2645.2934
GBP;Reino Unido;31-12-2016;1872.47
GBP;Reino Unido;7-1-2017;2865.81
GBP;Reino Unido;14-1-2017;2885.3
GBP;Reino Unido;21-1-2017;2424.8639
GBP;Reino Unido;28-1-2017;2353.018
GBP;Reino Unido;4-2-2017;2662.4883
GBP;Reino Unido;11-2-2017;2295.865
GBP;Reino Unido;18-2-2017;1966.0057
GBP;Reino Unido;25-2-2017;2310.0884
GBP;Reino Unido;4-3-2017;2196.8398
GBP;Reino Unido;11-3-2017;2298.1147
GBP;Reino Unido;18-3-2017;2574.906258
GBP;Reino Unido;25-3-2017;2682.272832
GBP;Reino Unido;1-4-2017;2697.040069
GBP;Reino Unido;8-4-2017;2565.456956
GBP;Reino Unido;15-4-2017;2079.915773
GBP;Reino Unido;22-4-2017;2087.862451
GBP;Reino Unido;29-4-2017;2518.670478
GBP;Reino Unido;6-5-2017;3095.818135
GBP;Reino Unido;13-5-2017;2656.431158
GBP;Reino Unido;20-5-2017;2660.183124
GBP;Reino Unido;27-5-2017;3555.776448
GBP;Reino Unido;3-6-2017;2086.526089
GBP;Reino Unido;10-6-2017;2458.353225
GBP;Reino Unido;17-6-2017;2192.108241
GBP;Reino Unido;24-6-2017;1736.533473
GBP;Reino Unido;1-7-2017;1990.315703
GBP;Reino Unido;8-7-2017;1428.749562
GBP;Reino Unido;15-7-2017;1898.516045
GBP;Reino Unido;22-7-2017;2014.817992
GBP;Reino Unido;29-7-2017;1668.88933
GBP;Reino Unido;5-8-2017;1632.295923
GBP;Reino Unido;12-8-2017;1939.704296
GBP;Reino Unido;19-8-2017;1620.9
GBP;Reino Unido;26-8-2017;1183.999901
GBP;Reino Unido;2-9-2017;1375.097884
GBP;Reino Unido;9-9-2017;1327.17213
GBP;Reino Unido;16-9-2017;1874.153239
GBP;Reino Unido;23-9-2017;1189.412734
GBP;Reino Unido;30-9-2017;1247.570079
GBP;Reino Unido;7-10-2017;1170.539956
GBP;Reino Unido;14-10-2017;1206.581092
GBP;Reino Unido;21-10-2017;1034.848264
GBP;Reino Unido;28-10-2017;1064.516616
GBP;Reino Unido;4-11-2017;1329.797648
GBP;Reino Unido;11-11-2017;1033.175635
GBP;Reino Unido;18-11-2017;1040.561139
GBP;Reino Unido;25-11-2017;1196.125223
GBP;Reino Unido;2-12-2017;1762.695327
GBP;Reino Unido;9-12-2017;1616.770126
GBP;Reino Unido;16-12-2017;1320.720503
GBP;Reino Unido;23-12-2017;1517.113207
GBP;Reino Unido;30-12-2017;773.2832932
GBP;Reino Unido;6-1-2018;1394.100752
GBP;Reino Unido;13-1-2018;1456.253367
GBP;Reino Unido;20-1-2018;1522.753001
GBP;Reino Unido;27-1-2018;875.7103693
GBP;Reino Unido;3-2-2018;1243.961149
GBP;Reino Unido;10-2-2018;1469.78454
GBP;Reino Unido;17-2-2018;1013.638383
GBP;Reino Unido;24-2-2018;729.4272236
GBP;Reino Unido;3-3-2018;608.7724017
GBP;Reino Unido;10-3-2018;595.4177438
GBP;Reino Unido;17-3-2018;858.419161
GBP;Reino Unido;24-3-2018;585.2041907
GBP;Reino Unido;31-3-2018;615.3503595
GBP;Reino Unido;7-4-2018;634.9636984
GBP;Reino Unido;14-4-2018;679.7606146
GBP;Reino Unido;21-4-2018;645.7392295
GBP;Reino Unido;28-4-2018;698.7191131
GBP;Reino Unido;5-5-2018;652.3599722
GBP;Reino Unido;12-5-2018;573.3039045
GBP;Reino Unido;19-5-2018;515.4648618
GBP;Reino Unido;26-5-2018;586.3258841
GBP;Reino Unido;2-6-2018;571.294901
GBP;Reino Unido;9-6-2018;555.4065667
GBP;Reino Unido;16-6-2018;625.2430432
GBP;Reino Unido;23-6-2018;660.5264991
GBP;Reino Unido;30-6-2018;654.3089794
GBP;Reino Unido;7-7-2018;611.4797147
GBP;Reino Unido;14-7-2018;591.2821872
GBP;Reino Unido;21-7-2018;546.2924654
GBP;Reino Unido;28-7-2018;508.0141637
GBP;Reino Unido;4-8-2018;539.1845511
GBP;Reino Unido;11-8-2018;541.436871
GBP;Reino Unido;18-8-2018;564.2755152
GBP;Reino Unido;25-8-2018;459.0457252
GBP;Reino Unido;1-9-2018;346.0983184
GBP;Reino Unido;8-9-2018;505.8758554
GBP;Reino Unido;15-9-2018;539.6600921
GBP;Reino Unido;22-9-2018;515.5714821
GBP;Reino Unido;29-9-2018;445.6881076
GBP;Reino Unido;6-10-2018;427.0564689
GBP;Reino Unido;13-10-2018;482.7550889
GBP;Reino Unido;20-10-2018;452.896157
GBP;Reino Unido;27-10-2018;513.3369291
GBP;Reino Unido;3-11-2018;495.3987238
GBP;Reino Unido;10-11-2018;573.3670103
GBP;Reino Unido;17-11-2018;418.5386919
GBP;Reino Unido;24-11-2018;729.9811985
GBP;Reino Unido;1-12-2018;762.4332243
GBP;Reino Unido;8-12-2018;780.6616745
GBP;Reino Unido;15-12-2018;792.7338667
GBP;Reino Unido;22-12-2018;838.3715408
GBP;Reino Unido;29-12-2018;489.152886
GBP;Reino Unido;5-1-2019;608.2720608
GBP;Reino Unido;12-1-2019;654.15913
GBP;Reino Unido;19-1-2019;672.7036271
GBP;Reino Unido;26-1-2019;763.4820842
GBP;Reino Unido;2-2-2019;882.9956773
GBP;Reino Unido;9-2-2019;800.6499784
GBP;Reino Unido;16-2-2019;670.0408911
GBP;Reino Unido;23-2-2019;703.6427093
GBP;Reino Unido;2-3-2019;805.7106326
GBP;Reino Unido;9-3-2019;786.3151373
GBP;Reino Unido;16-3-2019;769.066503
GBP;Reino Unido;23-3-2019;739.2678131
GBP;Reino Unido;30-3-2019;668.8277008
GBP;Reino Unido;6-4-2019;646.1774964
GBP;Reino Unido;13-4-2019;571.1240925
GBP;Reino Unido;20-4-2019;468.8275904
GBP;Reino Unido;27-4-2019;471.066251
GBP;Reino Unido;4-5-2019;528.5647997
GBP;Reino Unido;11-5-2019;467.0896557
GBP;Reino Unido;18-5-2019;485.7709885
GBP;Reino Unido;25-5-2019;384.5875171
GBP;Reino Unido;1-6-2019;357.6753489
GBP;Reino Unido;8-6-2019;406.7789242
GBP;Reino Unido;15-6-2019;373.7275787
GBP;Reino Unido;22-6-2019;380.2087934
GBP;Reino Unido;29-6-2019;389.5959597
GBP;Reino Unido;6-7-2019;300.840934
GBP;Reino Unido;13-7-2019;339.3405041
GBP;Reino Unido;20-7-2019;274.5476126
GBP;Reino Unido;27-7-2019;259.5777877
GBP;Reino Unido;3-8-2019;318.7682459
GBP;Reino Unido;10-8-2019;244.8093297
GBP;Reino Unido;17-8-2019;254.6239972
GBP;Reino Unido;24-8-2019;248.8982694
GBP;Reino Unido;31-8-2019;255.8073808
GBP;Reino Unido;7-9-2019;269.5818285
GBP;Reino Unido;14-9-2019;256.5726262
GBP;Reino Unido;21-9-2019;284.0374669
GBP;Reino Unido;28-9-2019;338.4934424
GBP;Reino Unido;5-10-2019;277.6186029
GBP;Reino Unido;12-10-2019;273.2670565
GBP;Reino Unido;19-10-2019;240.3963118
GBP;Reino Unido;26-10-2019;255.2570895
GBP;Reino Unido;2-11-2019;212.7763789
GBP;Reino Unido;9-11-2019;192.4365439
GBP;Reino Unido;16-11-2019;195.7749067
GBP;Reino Unido;23-11-2019;222.3882803
GBP;Reino Unido;30-11-2019;279.8815225
GBP;Reino Unido;7-12-2019;240.7715778
GBP;Reino Unido;14-12-2019;252.6961388
GBP;Reino Unido;21-12-2019;292.1946326
GBP;Reino Unido;28-12-2019;179.7013232
GBP;Reino Unido;4-1-2020;203.8058262
GBP;Reino Unido;11-1-2020;224.1415661
GBP;Reino Unido;18-1-2020;214.3821961
GBP;Reino Unido;25-1-2020;232.7421708
GBP;Reino Unido;1-2-2020;213.5814277
GBP;Reino Unido;8-2-2020;212.051722
GBP;Reino Unido;15-2-2020;224.2320168
GBP;Reino Unido;22-2-2020;197.606947
GBP;Reino Unido;29-2-2020;226.1883605
GBP;Reino Unido;7-3-2020;218.2415759
GBP;Reino Unido;14-3-2020;312.7613548
GBP;Reino Unido;21-3-2020;380.0127853
GBP;Reino Unido;28-3-2020;300.4541824
GBP;Reino Unido;4-4-2020;275.6143481
GBP;Reino Unido;11-4-2020;289.2509945
GBP;Reino Unido;18-4-2020;271.1735815
GBP;Reino Unido;25-4-2020;289.8373412
GBP;Reino Unido;2-5-2020;334.7761296
GBP;Reino Unido;9-5-2020;310.4063855
GBP;Reino Unido;16-5-2020;369.4436968
GBP;Reino Unido;23-5-2020;351.4585183
GBP;Reino Unido;30-5-2020;253.4630699
GBP;Reino Unido;6-6-2020;312.9418507
GBP;Reino Unido;13-6-2020;344.1345968
GBP;Reino Unido;20-6-2020;303.1446304
GBP;Reino Unido;27-6-2020;270.6418037
GBP;Reino Unido;4-7-2020;319.7250414
GBP;Reino Unido;11-7-2020;304.4612934
GBP;Reino Unido;18-7-2020;299.1157727
GBP;Reino Unido;25-7-2020;298.8559934
GBP;Reino Unido;1-8-2020;325.4357287
GBP;Reino Unido;8-8-2020;272.3685192
GBP;Reino Unido;15-8-2020;257.7047671
GBP;Reino Unido;22-8-2020;261.796224
GBP;Reino Unido;29-8-2020;240.971936
GBP;Reino Unido;5-9-2020;243.4810528
GBP;Reino Unido;12-9-2020;258.8421712
GBP;Reino Unido;19-9-2020;242.2043866
GBP;Reino Unido;26-9-2020;204.0179574
GBP;Reino Unido;3-10-2020;190.3508014
GBP;Reino Unido;10-10-2020;220.9451342
GBP;Reino Unido;17-10-2020;185.6500709
GBP;Reino Unido;24-10-2020;224.828935
GBP;Reino Unido;31-10-2020;203.7675367
GBP;Reino Unido;7-11-2020;219.8085761
GBP;Reino Unido;14-11-2020;156.129139
GBP;Reino Unido;21-11-2020;164.1274477
GBP;Reino Unido;28-11-2020;188.7353818
GBP;Reino Unido;5-12-2020;146.0774967
GBP;Reino Unido;12-12-2020;143.5638584
GBP;Reino Unido;19-12-2020;151.4665539
GBP;Reino Unido;26-12-2020;101.4813988
GBP;Reino Unido;2-1-2021;101.5278347
GBP;Reino Unido;9-1-2021;137.5133949
GBP;Reino Unido;16-1-2021;115.7843567
GBP;Reino Unido;23-1-2021;106.7748152
GBP;Reino Unido;30-1-2021;90.20315556
GBP;Reino Unido;6-2-2021;89.28777649
GBP;Reino Unido;13-2-2021;96.46335641
GBP;Reino Unido;20-2-2021;67.8165113
GBP;Reino Unido;27-2-2021;67.81713917
GBP;Reino Unido;6-3-2021;44.18194165
GBP;Reino Unido;13-3-2021;59.57020245
GBP;Reino Unido;20-3-2021;41.39142794
GBP;Reino Unido;27-3-2021;41.17971129
GBP;Reino Unido;3-4-2021;90.94433485
GBP;Reino Unido;10-4-2021;49.67203365
GBP;Reino Unido;17-4-2021;45.60270834
GBP;Reino Unido;24-4-2021;41.4900545
GBP;Reino Unido;1-5-2021;48.00607752
GBP;Reino Unido;8-5-2021;31.28999767
GBP;Reino Unido;15-5-2021;64.21733376
GBP;Reino Unido;22-5-2021;48.79804558
GBP;Reino Unido;29-5-2021;40.1813774
GBP;Reino Unido;5-6-2021;42.32877999
GBP;Reino Unido;12-6-2021;41.15839677
GBP;Reino Unido;19-6-2021;33.9041526
GBP;Reino Unido;26-6-2021;51.13216539
GBP;Reino Unido;3-7-2021;41.37034243
GBP;Reino Unido;10-7-2021;37.81261823
GBP;Reino Unido;17-7-2021;43.10468136
GBP;Reino Unido;24-7-2021;53.41571414
GBP;Reino Unido;31-7-2021;50.19638346
GBP;Reino Unido;7-8-2021;31.68341473
GBP;Reino Unido;14-8-2021;36.50116362
GBP;Reino Unido;21-8-2021;32.70350898
GBP;Reino Unido;28-8-2021;43.38721518
GBP;Reino Unido;4-9-2021;31.22329633
GBP;Reino Unido;11-9-2021;30.32514956
GBP;Reino Unido;18-9-2021;27.73548649
GBP;Reino Unido;25-9-2021;25.29951291
GBP;Reino Unido;2-10-2021;30.06957258
GBP;Reino Unido;9-10-2021;32.53612572
GBP;Reino Unido;16-10-2021;34.37478976
GBP;Reino Unido;23-10-2021;25.44828343
GBP;Reino Unido;30-10-2021;27.53381279
GBP;Reino Unido;6-11-2021;19.4163716
HKD;Hong Kong;6-4-2013;82.22
HKD;Hong Kong;13-4-2013;
HKD;Hong Kong;20-4-2013;7.98
HKD;Hong Kong;27-4-2013;9.52
HKD;Hong Kong;4-5-2013;0.46
HKD;Hong Kong;11-5-2013;2
HKD;Hong Kong;18-5-2013;
HKD;Hong Kong;25-5-2013;4.29
HKD;Hong Kong;1-6-2013;3
HKD;Hong Kong;8-6-2013;12.98
HKD;Hong Kong;15-6-2013;7.61
