,Currency,Country,Label,Value,Year
9075,IRR,Irán,2020-06-20,0.24580979,2020
18862,UAH,Ucrania,2020-11-07,37.19134361,2020
10670,KZT,Kazajistán,2020-11-07,8.43282532,2020
9896,KES,Kenia,2020-11-07,88.17200629,2020
4361,CZK,República Checa,2020-11-07,1.89717137,2020
5596,EGP,Egipto,2020-05-12,6.00852576,2020
4382,CZK,República Checa,2020-05-12,0.63644065,2020
14571,PKR,Paquistán,2020-05-12,1.66914322,2020
810,ARS,Argentina,2020-06-06,59.01550929,2020
20352,ZAR,Sudáfrica,2020-05-12,79.93537533,2020
13718,PEN,Perú,2020-05-12,53.73250568,2020
19335,USD,Estados Unidos,2020-05-12,208.8228465,2020
3937,COP,Colombia,2020-12-26,124.3802977,2020
13315,NZD,Nueva Zelanda,2020-05-12,5.13136869,2020
15910,RUB,Rusia,2020-05-12,470.9716407,2020
10691,KZT,Kazajistán,2020-05-12,5.85639524,2020
19910,VND,Vietnam,2020-05-12,2.79249802,2020
6027,EUR,Europa,2020-11-07,241.9052995,2020
11548,MXN,México,2020-05-12,35.38629557,2020
9099,IRR,Irán,2020-05-12,0.15309871,2020
2170,CAD,Canadá,2020-11-07,51.29157313,2020
6949,HKD,Hong Kong,2020-05-12,19.64524035,2020
2616,CHF,Suiza,2020-06-20,9.77927044,2020
16748,SEK,Suecia,2020-06-20,36.41176156,2020
15434,RON,Rumanía,2020-06-06,15.75533927,2020
11985,MYR,Malasia,2020-05-12,11.54046942,2020
18453,TZS,Tanzania,2020-05-12,6.62983955,2020
8672,INR,India,2020-11-07,123.2483921,2020
9501,JPY,Japón,2020-05-12,0.32341089,2020
3934,COP,Colombia,2020-05-12,183.2274582,2020
11551,MXN,México,2020-12-26,24.45020021,2020
5216,DOP,República Dominicana,2020-05-12,9.27386122,2020
7799,HUF,Hungria,2020-05-12,0.10116346,2020
15449,RON,Rumanía,2020-09-19,5.83153064,2020
8669,INR,India,2020-06-20,107.107851,2020
366,AED,Emiratos Árabes Unidos,2020-06-20,10.79732151,2020
14142,PHP,Filipinas,2020-06-06,10.32389543,2020
19311,USD,Estados Unidos,2020-06-20,454.8116544,2020
5192,DOP,República Dominicana,2020-06-20,15.79294781,2020
390,AED,Emiratos Árabes Unidos,2020-05-12,10.96083994,2020
14147,PHP,Filipinas,2020-11-07,14.31792889,2020
16772,SEK,Suecia,2020-05-12,22.96265281,2020
8242,IDR,Indonesia,2020-05-12,2.61447423,2020
9102,IRR,Irán,2020-12-26,0.04535752,2020
9504,JPY,Japón,2020-12-26,0.58033387,2020
8696,INR,India,2020-12-26,53.69860693,2020
19338,USD,Estados Unidos,2020-12-26,139.6947251,2020
839,ARS,Argentina,2020-12-26,16.09298954,2020
17226,SGD,Singapur,2020-12-26,3.90521255,2020
15889,RUB,Rusia,2020-11-07,834.7070815,2020
6503,GBP,Reino Unido,2020-12-26,101.4813988,2020
6051,EUR,Europa,2020-12-26,92.04983017,2020
2628,CHF,Suiza,2020-12-09,2.8631477,2020
14987,PLN,Polonia,2020-11-07,6.10995744,2020
1742,BRL,Brasil,2020-12-26,15.15392114,2020
11096,MAD,Marruecos,2020-05-12,8.75024064,2020
20355,ZAR,Sudáfrica,2020-12-26,51.93864911,2020
12390,NGN,Nigeria,2020-11-07,342.1150725,2020
6022,EUR,Europa,2020-06-06,225.5546798,2020
1718,BRL,Brasil,2020-11-07,42.16849829,2020
2194,CAD,Canadá,2020-12-26,22.30759919,2020
10327,KRW,Corea del Sur,2020-05-12,4.25442815,2020
15008,PLN,Polonia,2020-05-12,4.62237315,2020
14171,PHP,Filipinas,2020-12-26,6.74046685,2020
13692,PEN,Perú,2020-06-06,89.41116544,2020
19314,USD,Estados Unidos,2020-11-07,546.3596728,2020
11070,MAD,Marruecos,2020-06-06,16.2513235,2020
9891,KES,Kenia,2020-06-06,63.40452348,2020
17197,SGD,Singapur,2020-06-06,14.7849749,2020
18105,TRY,Turquia,2020-12-26,2.56322298,2020
14982,PLN,Polonia,2020-06-06,6.92628663,2020
18076,TRY,Turquia,2020-06-06,9.10184633,2020
10301,KRW,Corea del Sur,2020-06-06,7.06235109,2020
19884,VND,Vietnam,2020-06-06,11.82310054,2020
13289,NZD,Nueva Zelanda,2020-06-06,22.48437055,2020
14545,PKR,Paquistán,2020-06-06,3.16556607,2020
6923,HKD,Hong Kong,2020-06-06,36.67707677,2020
16294,SAR,Arabia Saudí,2020-06-06,11.24459713,2020
5190,DOP,República Dominicana,2020-06-06,16.18502301,2020
12837,NOK,Noruega,2020-06-06,5.26151642,2020
19477,VED,Estados Unidos,2020-06-06,537.1686999,2020
19911,VND,Vietnam,2020-12-12,2.32454545,2020
14574,PKR,Paquistán,2020-12-26,2.53296794,2020
18886,UAH,Ucrania,2020-12-26,15.32650715,2020
13285,NZD,Nueva Zelanda,2020-09-05,13.40436719,2020
11955,MYR,Malasia,2020-09-05,31.55294285,2020
1713,BRL,Brasil,2020-06-06,41.78999973,2020
4385,CZK,República Checa,2020-12-26,0.61005126,2020
16742,SEK,Suecia,2020-09-05,41.1684912,2020
17647,THB,Tailandia,2020-06-06,33.65764569,2020
5575,EGP,Egipto,2020-11-07,11.3206589,2020
15884,RUB,Rusia,2020-06-06,852.1485549,2020
3073,CLP,Chile,2020-12-26,33.45033118,2020
4831,DKK,Dinamarca,2020-12-26,0.27484163,2020
19913,VND,Vietnam,2020-12-26,2.08924866,2020
18423,TZS,Tanzania,2020-09-05,5.19594571,2020
18883,UAH,Ucrania,2020-05-12,15.51890862,2020
7802,HUF,Hungria,2020-12-26,0.06886855,2020
13318,NZD,Nueva Zelanda,2020-12-26,6.22718497,2020
6952,HKD,Hong Kong,2020-12-26,13.71309442,2020
8693,INR,India,2020-05-12,76.62926704,2020
10330,KRW,Corea del Sur,2020-12-26,5.55720896,2020
20331,ZAR,Sudáfrica,2020-11-07,149.9505168,2020
5219,DOP,República Dominicana,2020-12-26,11.07935349,2020
15439,RON,Rumanía,2020-11-07,8.26716729,2020
12414,NGN,Nigeria,2020-12-26,86.9932049,2020
8245,IDR,Indonesia,2020-12-26,1.58750981,2020
15913,RUB,Rusia,2020-12-26,443.3138651,2020
15011,PLN,Polonia,2020-12-26,4.07039162,2020
393,AED,Emiratos Árabes Unidos,2020-12-26,2.90737144,2020
3913,COP,Colombia,2020-11-07,285.5376355,2020
11527,MXN,México,2020-11-07,49.04037604,2020
10694,KZT,Kazajistán,2020-12-26,4.93026381,2020
13721,PEN,Perú,2020-12-26,51.56314407,2020
16775,SEK,Suecia,2020-12-26,16.8207188,2020
2643,CHF,Suiza,2020-12-26,2.17418025,2020
11988,MYR,Malasia,2020-12-26,13.2732689,2020
18456,TZS,Tanzania,2020-12-26,5.53277432,2020
19506,VED,Estados Unidos,2020-12-26,265.7594828,2020
7400,HRK,Croacia,2020-12-26,0.24045789,2020
17676,THB,Tailandia,2020-12-26,28.00373703,2020
15463,RON,Rumanía,2020-12-26,2.33141924,2020
8243,IDR,Indonesia,2020-12-12,3.24348197,2020
12850,NOK,Noruega,2020-05-09,9.36271543,2020
14155,PHP,Filipinas,2020-05-09,16.69614682,2020
11066,MAD,Marruecos,2020-09-05,13.47199302,2020
20339,ZAR,Sudáfrica,2020-05-09,152.9708046,2020
6035,EUR,Europa,2020-05-09,283.4028523,2020
12866,NOK,Noruega,2020-12-26,2.6974081,2020
5195,DOP,República Dominicana,2020-11-07,13.60113369,2020
3502,CNY,China,2020-12-26,77.95300041,2020
19324,USD,Estados Unidos,2020-09-19,364.7781017,2020
16323,SAR,Arabia Saudí,2020-12-26,11.22760276,2020
1291,AUD,Australia,2020-12-26,18.39593408,2020
13705,PEN,Perú,2020-05-09,91.87706004,2020
12405,NGN,Nigeria,2020-10-24,172.0371575,2020
391,AED,Emiratos Árabes Unidos,2020-12-12,5.72479019,2020
15461,RON,Rumanía,2020-12-12,4.73039192,2020
6936,HKD,Hong Kong,2020-05-09,33.60792175,2020
15460,RON,Rumanía,2020-05-12,4.50460832,2020
9495,JPY,Japón,2020-10-24,2.96189612,2020
377,AED,Emiratos Árabes Unidos,2020-05-09,13.84439789,2020
9101,IRR,Irán,2020-12-19,0.02955706,2020
2642,CHF,Suiza,2020-12-19,1.59813799,2020
9069,IRR,Irán,2020-09-05,0.12853468,2020
7367,HRK,Croacia,2020-09-05,0.21393163,2020
8663,INR,India,2020-09-05,137.8275171,2020
14558,PKR,Paquistán,2020-05-09,2.55221063,2020
15430,RON,Rumanía,2020-09-05,17.006973,2020
2178,CAD,Canadá,2020-05-09,61.06390122,2020
15447,RON,Rumanía,2020-05-09,7.61732821,2020
18885,UAH,Ucrania,2020-12-19,17.02798168,2020
4352,CZK,República Checa,2020-09-05,2.07478606,2020
15897,RUB,Rusia,2020-05-09,706.5036877,2020
3486,CNY,China,2020-05-09,121.6317918,2020
7399,HRK,Croacia,2020-12-19,0.08590048,2020
1275,AUD,Australia,2020-05-09,53.20374696,2020
4373,CZK,República Checa,2020-03-10,1.82732123,2020
4369,CZK,República Checa,2020-05-09,2.02885507,2020
12865,NOK,Noruega,2020-12-19,2.97869849,2020
15010,PLN,Polonia,2020-12-19,6.57590948,2020
11987,MYR,Malasia,2020-12-19,17.79094164,2020
7786,HUF,Hungria,2020-05-09,0.22720485,2020
11972,MYR,Malasia,2020-05-09,24.46688605,2020
5204,DOP,República Dominicana,2020-12-09,10.25569244,2020
18089,TRY,Turquia,2020-05-09,6.84733193,2020
16759,SEK,Suecia,2020-05-09,36.65856978,2020
19897,VND,Vietnam,2020-05-09,4.92703691,2020
20340,ZAR,Sudáfrica,2020-12-09,156.6566586,2020
3936,COP,Colombia,2020-12-19,169.1155274,2020
9503,JPY,Japón,2020-12-19,0.5390268,2020
10693,KZT,Kazajistán,2020-12-19,6.45279009,2020
19912,VND,Vietnam,2020-12-19,2.60676775,2020
8229,IDR,Indonesia,2020-05-09,4.29293153,2020
4384,CZK,República Checa,2020-12-19,0.82121716,2020
1290,AUD,Australia,2020-12-19,23.75240933,2020
20354,ZAR,Sudáfrica,2020-12-19,86.31758666,2020
9919,KES,Kenia,2020-12-19,46.03918989,2020
11518,MXN,México,2020-09-05,37.09289217,2020
13302,NZD,Nueva Zelanda,2020-05-09,12.38169688,2020
838,ARS,Argentina,2020-12-19,25.78044168,2020
4830,DKK,Dinamarca,2020-12-19,0.49000977,2020
2627,CHF,Suiza,2020-05-09,7.07200936,2020
14573,PKR,Paquistán,2020-12-19,1.89010228,2020
18072,TRY,Turquia,2020-09-05,4.56286302,2020
7384,HRK,Croacia,2020-05-09,0.6485274,2020
8244,IDR,Indonesia,2020-12-19,4.67078785,2020
10678,KZT,Kazajistán,2020-05-09,10.2875918,2020
17225,SGD,Singapur,2020-12-19,3.65910131,2020
14170,PHP,Filipinas,2020-12-19,7.49453925,2020
823,ARS,Argentina,2020-05-09,63.25313523,2020
16322,SAR,Arabia Saudí,2020-12-19,14.42519529,2020
6050,EUR,Europa,2020-12-19,121.3827816,2020
8695,INR,India,2020-12-19,76.16314531,2020
19322,USD,Estados Unidos,2020-05-09,422.9657495,2020
5598,EGP,Egipto,2020-12-19,5.18219472,2020
15912,RUB,Rusia,2020-12-19,525.9128312,2020
16774,SEK,Suecia,2020-12-19,20.75057609,2020
5203,DOP,República Dominicana,2020-05-09,10.8653374,2020
16307,SAR,Arabia Saudí,2020-05-09,28.50769762,2020
11535,MXN,México,2020-05-09,31.56213078,2020
9086,IRR,Irán,2020-05-09,0.0038133,2020
4815,DKK,Dinamarca,2020-05-09,1.62664464,2020
17675,THB,Tailandia,2020-12-19,34.76491138,2020
9488,JPY,Japón,2020-05-09,0.17043273,2020
5583,EGP,Egipto,2020-05-09,10.25605833,2020
6487,GBP,Reino Unido,2020-05-09,243.4810528,2020
13317,NZD,Nueva Zelanda,2020-12-19,5.57962658,2020
19490,VED,Estados Unidos,2020-05-09,520.9902009,2020
17660,THB,Tailandia,2020-05-09,67.31958319,2020
1726,BRL,Brasil,2020-05-09,40.96523484,2020
3921,COP,Colombia,2020-05-09,295.8518957,2020
14995,PLN,Polonia,2020-05-09,5.28349372,2020
17210,SGD,Singapur,2020-05-09,13.57987418,2020
8680,INR,India,2020-05-09,112.9960536,2020
3057,CLP,Chile,2020-05-09,63.96203669,2020
11083,MAD,Marruecos,2020-05-09,14.93684482,2020
18870,UAH,Ucrania,2020-05-09,26.71781072,2020
3904,COP,Colombia,2020-09-05,457.9120413,2020
13303,NZD,Nueva Zelanda,2020-12-09,6.68259417,2020
15454,RON,Rumanía,2020-10-24,7.71479062,2020
19323,USD,Estados Unidos,2020-12-09,398.0298686,2020
1733,BRL,Brasil,2020-10-24,26.46888217,2020
6943,HKD,Hong Kong,2020-10-24,22.63476574,2020
18447,TZS,Tanzania,2020-10-24,5.82274544,2020
5566,EGP,Egipto,2020-09-05,7.39418168,2020
2185,CAD,Canadá,2020-10-24,40.686404,2020
3928,COP,Colombia,2020-10-24,308.9131197,2020
18096,TRY,Turquia,2020-10-24,6.27867669,2020
4816,DKK,Dinamarca,2020-12-09,1.40515532,2020
4822,DKK,Dinamarca,2020-10-24,0.9297304,2020
384,AED,Emiratos Árabes Unidos,2020-10-24,11.42810296,2020
11542,MXN,México,2020-10-24,31.35701231,2020
8236,IDR,Indonesia,2020-10-24,3.02748831,2020
10321,KRW,Corea del Sur,2020-10-24,4.61497898,2020
8687,INR,India,2020-10-24,106.7761405,2020
9489,JPY,Japón,2020-12-09,0.34990228,2020
7385,HRK,Croacia,2020-12-09,0.06775539,2020
14554,PKR,Paquistán,2020-08-08,1.97855603,2020
3482,CNY,China,2020-08-08,153.1589638,2020
1282,AUD,Australia,2020-10-24,53.77470874,2020
6036,EUR,Europa,2020-12-09,238.1032084,2020
15002,PLN,Polonia,2020-10-24,5.47003852,2020
15898,RUB,Rusia,2020-12-09,738.9130346,2020
10315,KRW,Corea del Sur,2020-12-09,7.25020567,2020
18090,TRY,Turquia,2020-12-09,9.55393452,2020
378,AED,Emiratos Árabes Unidos,2020-12-09,12.21310787,2020
14156,PHP,Filipinas,2020-12-09,14.88248499,2020
14541,PKR,Paquistán,2020-09-05,2.56599568,2020
3064,CLP,Chile,2020-10-24,45.6705585,2020
16314,SAR,Arabia Saudí,2020-10-24,14.87334803,2020
2179,CAD,Canadá,2020-12-09,47.00468966,2020
17217,SGD,Singapur,2020-10-24,13.31201874,2020
10685,KZT,Kazajistán,2020-10-24,10.96514491,2020
4376,CZK,República Checa,2020-10-24,1.56201643,2020
9087,IRR,Irán,2020-12-09,0.08343976,2020
6042,EUR,Europa,2020-10-24,158.3659575,2020
18859,UAH,Ucrania,2020-06-20,37.55164295,2020
5584,EGP,Egipto,2020-12-09,8.11884174,2020
17643,THB,Tailandia,2020-09-05,44.23600791,2020
4370,CZK,República Checa,2020-12-09,2.98911371,2020
6919,HKD,Hong Kong,2020-09-05,31.41774614,2020
3469,CNY,China,2020-09-05,192.9927201,2020
360,AED,Emiratos Árabes Unidos,2020-09-05,9.88105954,2020
8212,IDR,Indonesia,2020-09-05,2.74365827,2020
2161,CAD,Canadá,2020-09-05,46.75705345,2020
11550,MXN,México,2020-12-19,31.52798532,2020
12399,NGN,Nigeria,2020-12-09,281.7550265,2020
2610,CHF,Suiza,2020-09-05,7.77942553,2020
14978,PLN,Polonia,2020-09-05,10.87824637,2020
5186,DOP,República Dominicana,2020-09-05,13.20728759,2020
19305,USD,Estados Unidos,2020-09-05,461.4441136,2020
13688,PEN,Perú,2020-09-05,123.5662869,2020
1258,AUD,Australia,2020-09-05,68.71422113,2020
14138,PHP,Filipinas,2020-09-05,17.84694413,2020
20322,ZAR,Sudáfrica,2020-09-05,133.6820947,2020
9471,JPY,Japón,2020-09-05,4.93430236,2020
7775,HUF,Hungria,2020-06-20,0.368102,2020
11536,MXN,México,2020-12-09,37.3806982,2020
824,ARS,Argentina,2020-12-09,58.09245551,2020
10679,KZT,Kazajistán,2020-12-09,8.96349242,2020
8230,IDR,Indonesia,2020-12-09,2.50725338,2020
3922,COP,Colombia,2020-12-09,295.45265,2020
14547,PKR,Paquistán,2020-06-20,4.72222614,2020
12833,NOK,Noruega,2020-09-05,6.26141722,2020
9905,KES,Kenia,2020-12-09,63.57524528,2020
806,ARS,Argentina,2020-09-05,62.13689587,2020
12851,NOK,Noruega,2020-12-09,4.08277549,2020
14559,PKR,Paquistán,2020-12-09,4.4967662,2020
18853,UAH,Ucrania,2020-09-05,48.42653763,2020
6488,GBP,Reino Unido,2020-12-09,258.8421712,2020
8232,IDR,Indonesia,2020-09-26,3.11840791,2020
11084,MAD,Marruecos,2020-12-09,11.54775154,2020
14996,PLN,Polonia,2020-12-09,5.45298309,2020
13706,PEN,Perú,2020-12-09,73.41502144,2020
14561,PKR,Paquistán,2020-09-26,4.07807352,2020
12819,NOK,Noruega,2020-01-02,4.909687,2020
19504,VED,Estados Unidos,2020-12-12,306.1019537,2020
1244,AUD,Australia,2020-01-02,39.48632188,2020
8649,INR,India,2020-01-02,129.9139001,2020
5552,EGP,Egipto,2020-01-02,4.60473022,2020
18455,TZS,Tanzania,2020-12-19,7.91293451,2020
19866,VND,Vietnam,2020-01-02,8.91874932,2020
6049,EUR,Europa,2020-12-12,115.5712848,2020
17661,THB,Tailandia,2020-12-09,54.27980489,2020
3058,CLP,Chile,2020-12-09,54.42636549,2020
5172,DOP,República Dominicana,2020-01-02,9.80483571,2020
11549,MXN,México,2020-12-12,28.47566925,2020
19473,VED,Estados Unidos,2020-09-05,592.9147879,2020
18058,TRY,Turquia,2020-01-02,4.21555983,2020
19491,VED,Estados Unidos,2020-12-09,485.2121372,2020
3487,CNY,China,2020-12-09,107.325496,2020
13316,NZD,Nueva Zelanda,2020-12-12,6.10828312,2020
10647,KZT,Kazajistán,2020-01-02,7.09636598,2020
16276,SAR,Arabia Saudí,2020-01-02,11.49072639,2020
11941,MYR,Malasia,2020-01-02,31.16454314,2020
9873,KES,Kenia,2020-01-02,38.3561885,2020
15880,RUB,Rusia,2020-09-05,819.3767618,2020
10661,KZT,Kazajistán,2020-09-05,6.92326917,2020
10692,KZT,Kazajistán,2020-12-12,5.04108518,2020
3040,CLP,Chile,2020-09-05,48.50839247,2020
18409,TZS,Tanzania,2020-01-02,5.6158009,2020
6456,GBP,Reino Unido,2020-01-02,213.5814277,2020
16290,SAR,Arabia Saudí,2020-09-05,13.14429287,2020
16773,SEK,Suecia,2020-12-12,19.45632436,2020
792,ARS,Argentina,2020-01-02,32.73364504,2020
17629,THB,Tailandia,2020-01-02,42.73239187,2020
20308,ZAR,Sudáfrica,2020-01-02,116.7753249,2020
6004,EUR,Europa,2020-01-02,252.7952473,2020
12367,NGN,Nigeria,2020-01-02,196.3782192,2020
12381,NGN,Nigeria,2020-09-05,290.9877292,2020
13271,NZD,Nueva Zelanda,2020-01-02,21.26225711,2020
10283,KRW,Corea del Sur,2020-01-02,1.90438785,2020
16728,SEK,Suecia,2020-01-02,36.6398851,2020
7769,HUF,Hungria,2020-09-05,0.42193972,2020
6018,EUR,Europa,2020-09-05,291.6905565,2020
7398,HRK,Croacia,2020-12-12,0.12642314,2020
11097,MAD,Marruecos,2020-12-12,7.97503826,2020
6912,HKD,Hong Kong,2020-03-21,66.89136717,2020
14560,PKR,Paquistán,2020-09-19,5.08318534,2020
4338,CZK,República Checa,2020-01-02,1.11878483,2020
7755,HUF,Hungria,2020-01-02,0.123396,2020
10314,KRW,Corea del Sur,2020-05-09,6.73628292,2020
6937,HKD,Hong Kong,2020-12-09,26.87746972,2020
4798,DKK,Dinamarca,2020-09-05,0.92284441,2020
9100,IRR,Irán,2020-12-12,0.1279276,2020
18440,TZS,Tanzania,2020-05-09,5.50761235,2020
9887,KES,Kenia,2020-09-05,76.16688383,2020
9457,JPY,Japón,2020-01-02,1.57868508,2020
11052,MAD,Marruecos,2020-01-02,10.06135037,2020
16308,SAR,Arabia Saudí,2020-12-09,29.43259272,2020
9904,KES,Kenia,2020-05-09,70.85733684,2020
1727,BRL,Brasil,2020-12-09,30.21054098,2020
14572,PKR,Paquistán,2020-12-12,1.87929217,2020
4784,DKK,Dinamarca,2020-01-02,0.70526466,2020
825,ARS,Argentina,2020-09-19,56.24242647,2020
6470,GBP,Reino Unido,2020-09-05,310.4063855,2020
7800,HUF,Hungria,2020-12-12,0.21014761,2020
19336,USD,Estados Unidos,2020-12-12,188.0305841,2020
17224,SGD,Singapur,2020-12-12,12.19958444,2020
9490,JPY,Japón,2020-09-19,0.68750376,2020
5585,EGP,Egipto,2020-09-19,8.48033836,2020
6950,HKD,Hong Kong,2020-12-12,15.06421599,2020
2641,CHF,Suiza,2020-12-12,1.38154209,2020
346,AED,Emiratos Árabes Unidos,2020-01-02,7.00927829,2020
20353,ZAR,Sudáfrica,2020-12-12,69.74690543,2020
4829,DKK,Dinamarca,2020-12-12,0.43052147,2020
7386,HRK,Croacia,2020-09-19,0.18656457,2020
8198,IDR,Indonesia,2020-01-02,1.89787317,2020
18884,UAH,Ucrania,2020-12-12,13.74246825,2020
12864,NOK,Noruega,2020-12-12,4.30422173,2020
8694,INR,India,2020-12-12,58.90018842,2020
11986,MYR,Malasia,2020-12-12,13.5878277,2020
3026,CLP,Chile,2020-01-02,32.86484005,2020
3500,CNY,China,2020-12-12,102.9091831,2020
15009,PLN,Polonia,2020-12-12,5.16873547,2020
17674,THB,Tailandia,2020-12-12,21.64470096,2020
4818,DKK,Dinamarca,2020-09-26,1.82121548,2020
4383,CZK,República Checa,2020-12-12,0.43811075,2020
5217,DOP,República Dominicana,2020-12-12,12.0976828,2020
18103,TRY,Turquia,2020-12-12,6.99404705,2020
12413,NGN,Nigeria,2020-12-19,142.9177231,2020
17193,SGD,Singapur,2020-09-05,13.19458995,2020
13719,PEN,Perú,2020-12-12,45.35524155,2020
10328,KRW,Corea del Sur,2020-12-12,3.75133943,2020
19880,VND,Vietnam,2020-09-05,4.93527719,2020
1289,AUD,Australia,2020-12-12,28.79854412,2020
9918,KES,Kenia,2020-12-12,45.28471906,2020
1740,BRL,Brasil,2020-12-12,20.52743265,2020
1709,BRL,Brasil,2020-09-05,49.4913844,2020
15911,RUB,Rusia,2020-12-12,467.2316713,2020
12412,NGN,Nigeria,2020-12-12,99.72860933,2020
16321,SAR,Arabia Saudí,2020-12-12,17.37194485,2020
11538,MXN,México,2020-09-26,48.07852492,2020
12853,NOK,Noruega,2020-09-26,5.08331142,2020
19900,VND,Vietnam,2020-09-26,3.12157943,2020
18092,TRY,Turquia,2020-09-26,8.12277636,2020
16310,SAR,Arabia Saudí,2020-09-26,19.20448632,2020
9502,JPY,Japón,2020-12-12,0.49062681,2020
7789,HUF,Hungria,2020-09-26,0.07315941,2020
13708,PEN,Perú,2020-09-26,72.46543313,2020
14158,PHP,Filipinas,2020-09-26,6.39585281,2020
826,ARS,Argentina,2020-09-26,49.81196296,2020
15900,RUB,Rusia,2020-09-26,659.5660577,2020
18873,UAH,Ucrania,2020-09-26,25.84060542,2020
12401,NGN,Nigeria,2020-09-26,241.3724571,2020
15450,RON,Rumanía,2020-09-26,5.22511467,2020
18443,TZS,Tanzania,2020-09-26,6.40841105,2020
2193,CAD,Canadá,2020-12-19,25.65291377,2020
8683,INR,India,2020-09-26,94.21013039,2020
3489,CNY,China,2020-09-26,129.8706626,2020
14998,PLN,Polonia,2020-09-26,6.40165731,2020
353,AED,Emiratos Árabes Unidos,2020-03-21,9.26661037,2020
10317,KRW,Corea del Sur,2020-09-26,7.3209124,2020
19298,USD,Estados Unidos,2020-03-21,555.8232978,2020
2181,CAD,Canadá,2020-09-26,33.53691603,2020
1741,BRL,Brasil,2020-12-19,22.57126582,2020
10329,KRW,Corea del Sur,2020-12-19,4.76012356,2020
3501,CNY,China,2020-12-19,92.96998622,2020
3072,CLP,Chile,2020-12-19,44.98550796,2020
19505,VED,Estados Unidos,2020-12-19,335.3339196,2020
5218,DOP,República Dominicana,2020-12-19,20.92951305,2020
15462,RON,Rumanía,2020-12-19,6.31204653,2020
15448,RON,Rumanía,2020-12-09,5.88953828,2020
12398,NGN,Nigeria,2020-05-09,229.6283023,2020
11098,MAD,Marruecos,2020-12-19,8.96443114,2020
11973,MYR,Malasia,2020-12-09,22.59983784,2020
19337,USD,Estados Unidos,2020-12-19,205.8712941,2020
13712,PEN,Perú,2020-10-24,74.56247055,2020
6502,GBP,Reino Unido,2020-12-19,151.4665539,2020
6951,HKD,Hong Kong,2020-12-19,14.38572426,2020
18104,TRY,Turquia,2020-12-19,2.95737729,2020
15904,RUB,Rusia,2020-10-24,637.3684074,2020
13720,PEN,Perú,2020-12-19,58.04806049,2020
11975,MYR,Malasia,2020-09-26,17.78474517,2020
16283,SAR,Arabia Saudí,2020-03-21,16.72866673,2020
9089,IRR,Irán,2020-09-26,0.44916311,2020
18441,TZS,Tanzania,2020-12-09,3.98231555,2020
17211,SGD,Singapur,2020-12-09,10.26416818,2020
6939,HKD,Hong Kong,2020-09-26,27.9175399,2020
19873,VND,Vietnam,2020-03-21,2.85536914,2020
18871,UAH,Ucrania,2020-12-09,29.5906972,2020
392,AED,Emiratos Árabes Unidos,2020-12-19,8.08103835,2020
7787,HUF,Hungria,2020-12-09,0.22491895,2020
2630,CHF,Suiza,2020-09-26,8.00272933,2020
1276,AUD,Australia,2020-12-09,50.36575152,2020
5206,DOP,República Dominicana,2020-09-26,15.41336234,2020
9907,KES,Kenia,2020-09-26,52.47433574,2020
11059,MAD,Marruecos,2020-03-21,18.99464063,2020
17186,SGD,Singapur,2020-03-21,24.62923859,2020
9062,IRR,Irán,2020-03-21,0.07773137,2020
7801,HUF,Hungria,2020-12-19,0.22346689,2020
